simulation,grader_type,rbf_score,accuracy,spearman
832,accuracy_60pct,74.28014757888978,0.68,0.6015450995203827
832,correlation_70pct,56.6943869336498,0.35,0.6397196585049809
832,correlation_60pct,55.0793467597384,0.39,0.43178570781307696
833,accuracy_80pct,90.54307054046942,0.89,0.8445295736655845
833,accuracy_70pct,81.42981160676709,0.78,0.716393968168684
833,accuracy_60pct,78.49437787216176,0.74,0.5979608439356352
833,correlation_70pct,54.160792665725715,0.37,0.5208004750722259
833,correlation_60pct,53.49043403841182,0.37,0.46575658023708866
834,accuracy_80pct,86.98506701880454,0.84,0.8204332732635999
834,accuracy_70pct,82.17856024748856,0.76,0.7451753750654686
834,accuracy_60pct,75.687870938475,0.68,0.646140634463362
834,correlation_70pct,56.20817085809236,0.38,0.6367701948582057
834,correlation_60pct,53.8480311771884,0.36,0.505166020773758
835,accuracy_80pct,88.93432482616433,0.86,0.8261864197717186
835,accuracy_70pct,79.14785669651225,0.74,0.6767739256428874
835,accuracy_60pct,71.64028766572066,0.65,0.5473374946384564
835,correlation_70pct,57.814066003761575,0.4,0.6756324755213393
835,correlation_60pct,53.769641163780804,0.38,0.5423209620978817
836,accuracy_80pct,89.90351832906723,0.88,0.8085540397904714
836,accuracy_70pct,81.39635986497798,0.78,0.6979919719651959
836,accuracy_60pct,74.54247490129536,0.69,0.5578823387187886
836,correlation_70pct,61.324588549309794,0.46,0.6139245653482434
836,correlation_60pct,54.25870780797411,0.36,0.634824861294773
837,accuracy_80pct,86.93463285267279,0.84,0.7462892980716617
837,accuracy_70pct,82.46051532011417,0.78,0.7619701944912854
837,accuracy_60pct,73.18508308646264,0.69,0.58739478389198
837,correlation_70pct,58.439588980836206,0.42,0.6526887376576168
837,correlation_60pct,58.06246671321884,0.42,0.5902682638618617
838,accuracy_80pct,88.28094862319307,0.86,0.8486490641731792
838,accuracy_70pct,85.6583789985043,0.83,0.786259959837439
838,accuracy_60pct,76.27973693100206,0.7,0.6145862686122445
838,correlation_70pct,60.0622613080896,0.44,0.6695987206173538
838,correlation_60pct,52.5548975200565,0.35,0.5181278094217913
839,accuracy_80pct,89.23051437587594,0.87,0.8096434388272022
839,accuracy_70pct,83.86844392245787,0.78,0.861849846217557
839,accuracy_60pct,77.6569617388133,0.71,0.7329644778346989
839,correlation_70pct,51.57167478282605,0.34,0.47873329667381687
839,correlation_60pct,50.370960373429284,0.3,0.5088516373725477
840,accuracy_80pct,88.60753410329947,0.86,0.784423283205856
840,accuracy_70pct,82.42696095694583,0.78,0.704113711764854
840,accuracy_60pct,75.32752585244182,0.68,0.6382510684555307
840,correlation_70pct,58.06246671321884,0.42,0.6155868395572457
840,correlation_60pct,54.01030709851684,0.34,0.6353442103459156
841,accuracy_80pct,89.21363457291254,0.87,0.7658302685908628
841,accuracy_70pct,81.01923759736061,0.78,0.6714868852341765
841,accuracy_60pct,77.16494190460489,0.72,0.5897327622174641
841,correlation_70pct,61.65137927217465,0.46,0.6272765446127913
841,correlation_60pct,57.70486957444227,0.43,0.5928576518738596
842,accuracy_80pct,88.6245165276421,0.86,0.8467050964995574
842,accuracy_70pct,79.0838037815699,0.75,0.6277006993318522
842,accuracy_60pct,72.65727000887792,0.66,0.4779883978058819
842,correlation_70pct,60.60389837724339,0.46,0.5491909753024425
842,correlation_60pct,43.475192949522516,0.24,0.4255955528092551
843,accuracy_80pct,88.57693293014623,0.87,0.7818258492075583
843,accuracy_70pct,85.2811541095077,0.83,0.6814076555531204
843,accuracy_60pct,75.9360664051738,0.7,0.5063183414553479
843,correlation_70pct,60.5009964075304,0.42,0.6691653600681128
843,correlation_60pct,52.666841896632434,0.33,0.6010656817832394
844,accuracy_80pct,87.62461923020672,0.85,0.7984009326192888
844,accuracy_70pct,80.55873848887104,0.75,0.7027208281607127
844,accuracy_60pct,77.91928906121886,0.72,0.6135106208000033
844,correlation_70pct,60.892147909475305,0.41,0.6913249553823396
844,correlation_60pct,52.60248111755237,0.34,0.46927505377753465
845,accuracy_80pct,84.28135943345154,0.82,0.7548231114216422
845,accuracy_70pct,82.04973606794923,0.78,0.6988546169461036
845,accuracy_60pct,75.88583748180052,0.7,0.6423255919320289
845,correlation_70pct,58.76637970370108,0.42,0.6694986374760764
845,correlation_60pct,48.88759494769309,0.33,0.516350554177897
846,accuracy_80pct,90.47596181413272,0.89,0.759845878561545
846,accuracy_70pct,80.26275418191788,0.74,0.7783213653358338
846,accuracy_60pct,74.28004495751055,0.68,0.5972489824777946
846,correlation_70pct,61.65137927217464,0.46,0.6120137641887886
846,correlation_60pct,58.76637970370108,0.42,0.5839754932159332
847,accuracy_80pct,88.95130725050697,0.86,0.8481083793628676
847,accuracy_70pct,84.0664104657834,0.8,0.7576787822047513
847,accuracy_60pct,71.64069815123759,0.65,0.5652220522573828
847,correlation_70pct,56.22494803967653,0.38,0.6428385611657635
847,correlation_60pct,51.76984656891004,0.36,0.5325087168327646
848,accuracy_80pct,88.2641714416089,0.86,0.864771872887727
848,accuracy_70pct,79.06692397860648,0.75,0.6234546128000827
848,accuracy_60pct,72.93637451286766,0.67,0.5257383208067428
848,correlation_70pct,56.78336229041449,0.4,0.6092957483353775
848,correlation_60pct,48.26207197061846,0.31,0.5153892849549524
849,accuracy_80pct,86.29497801989137,0.83,0.7415439563516981
849,accuracy_70pct,80.44404616503847,0.76,0.6915694605089394
849,accuracy_60pct,77.82422448760633,0.74,0.6768367705264371
849,correlation_70pct,59.749499819552284,0.43,0.6946962590358977
849,correlation_60pct,45.34351803897654,0.27,0.4890483482427969
850,accuracy_80pct,88.2949778575206,0.85,0.8520785944343736
850,accuracy_70pct,81.7230479664636,0.78,0.6689329636011573
850,accuracy_60pct,76.8214766215351,0.72,0.6298045089421068
850,correlation_70pct,55.14391278157693,0.38,0.5830897033671557
850,correlation_60pct,51.490639443541056,0.35,0.5208343546694468
851,accuracy_80pct,88.95130725050697,0.86,0.8505438070050351
851,accuracy_70pct,81.06682119485649,0.77,0.6944739966663853
851,accuracy_60pct,74.28004495751054,0.68,0.6120477970160256
851,correlation_70pct,58.83074048278113,0.41,0.6765826214553572
851,correlation_60pct,55.37553630945003,0.4,0.5657122029634561
852,accuracy_80pct,86.39309840489825,0.82,0.845268111447629
852,accuracy_70pct,77.5252869906381,0.72,0.6752765388748105
852,accuracy_60pct,71.64344609849424,0.66,0.6284855980257088
852,correlation_70pct,58.34167383858782,0.43,0.5890798759593795
852,correlation_60pct,55.07955200249687,0.39,0.5541314579845231
853,accuracy_80pct,88.18303348094469,0.87,0.813738502285588
853,accuracy_70pct,85.68908279303679,0.82,0.8057205752948262
853,accuracy_60pct,72.65737263025717,0.66,0.6360276644046574
853,correlation_70pct,51.1638487206762,0.35,0.5185205812885813
853,correlation_60pct,57.4395890620216,0.41,0.6457938693769021
854,accuracy_80pct,87.63854584315503,0.84,0.7880001476141639
854,accuracy_70pct,82.39330397239826,0.78,0.6890926758712616
854,accuracy_60pct,77.86875227370788,0.72,0.6640756758276031
854,correlation_70pct,50.09185586943955,0.29,0.6238934248218985
854,correlation_60pct,50.27589579981675,0.32,0.5107876104411684
855,accuracy_80pct,87.29487531732676,0.84,0.8050810595055735
855,accuracy_70pct,79.37968546714382,0.76,0.6811623894799647
855,accuracy_60pct,75.90546523202056,0.71,0.7098913497315611
855,correlation_70pct,58.40603461766787,0.42,0.683535699711921
855,correlation_60pct,48.69176466319631,0.35,0.4332296681095307
856,accuracy_80pct,87.68887738790754,0.84,0.8588588906179992
856,accuracy_70pct,77.16494190460489,0.72,0.6100170954574788
856,accuracy_60pct,75.95030088225981,0.69,0.655114205430737
856,correlation_70pct,55.2894115213212,0.36,0.6632336932863447
856,correlation_60pct,57.70212162718565,0.42,0.5788930623988701
857,accuracy_80pct,86.96818721584114,0.84,0.7703013960255748
857,accuracy_70pct,78.74298382437749,0.76,0.6620382805330111
857,accuracy_60pct,74.19880437546709,0.69,0.47884146623527857
857,correlation_70pct,53.88158554035674,0.36,0.5306557295343362
857,correlation_60pct,57.55926821331875,0.45,0.49040036512406465
858,accuracy_80pct,86.9680845944619,0.84,0.757841260279231
858,accuracy_70pct,82.16463363454027,0.77,0.7557010028362885
858,accuracy_60pct,70.90587612346442,0.66,0.46871765872133014
858,correlation_70pct,63.94441022674194,0.48,0.6625932984030595
858,correlation_60pct,47.949310482081145,0.3,0.4885865117605663
859,accuracy_80pct,88.93727801617942,0.87,0.8513600802051952
859,accuracy_70pct,82.92111704998297,0.81,0.6365041946686434
859,accuracy_60pct,76.95294612695183,0.71,0.6886417890835929
859,correlation_70pct,60.34146843345858,0.45,0.6511813207850646
859,correlation_60pct,50.09185586943955,0.29,0.5138800064326794
860,accuracy_80pct,88.64129370922626,0.86,0.8443479423563589
860,accuracy_70pct,84.47444177069171,0.79,0.8299408741697211
860,accuracy_60pct,73.85533909239729,0.69,0.5415013048346404
860,correlation_70pct,57.143707376447686,0.4,0.6139317579464025
860,correlation_60pct,53.242033328954555,0.35,0.5655712797035388
861,accuracy_80pct,86.93738079992943,0.85,0.7689978414087403
861,accuracy_70pct,79.51125759393979,0.75,0.7248926342677193
861,accuracy_60pct,72.92265314267783,0.68,0.5839083959398212
861,correlation_70pct,53.75561192945325,0.39,0.5368446092869434
861,correlation_60pct,55.47345145169841,0.39,0.6058193150655623
862,accuracy_80pct,89.32842951812432,0.86,0.8653646706905095
862,accuracy_70pct,80.44394354365926,0.76,0.6252130486194416
862,accuracy_60pct,79.80724190089293,0.76,0.6659008805230222
862,correlation_70pct,58.53475617582798,0.4,0.6795899638435283
862,correlation_60pct,53.30639410803461,0.34,0.540701295833276
863,accuracy_80pct,86.32863500443896,0.83,0.7921229966671394
863,accuracy_70pct,81.70901873213606,0.79,0.7027499911950907
863,accuracy_60pct,73.32773125757105,0.66,0.5709888054277851
863,correlation_70pct,58.6712125087093,0.44,0.5623315153550863
863,correlation_60pct,54.783567695543724,0.38,0.5402123285789652
864,accuracy_80pct,86.61069269844381,0.85,0.811131958523999
864,accuracy_70pct,84.78710063784979,0.8,0.8325140658290995
864,accuracy_60pct,71.49509679011409,0.67,0.4502744361601077
864,correlation_70pct,58.37522820175616,0.43,0.6440066747961515
864,correlation_60pct,55.439897088530074,0.39,0.590928487526195
865,accuracy_80pct,85.9039291393257,0.84,0.7474269375359868
865,accuracy_70pct,80.4272689834543,0.76,0.7138672651751221
865,accuracy_60pct,72.91980257404197,0.67,0.6024609953763135
865,correlation_70pct,48.96598496110069,0.31,0.5619061181568407
865,correlation_60pct,42.96660117648841,0.25,0.3804191552322248
866,accuracy_80pct,89.60763664349332,0.87,0.8648331439473361
866,accuracy_70pct,82.75385430118992,0.78,0.7075279053614781
866,accuracy_60pct,76.57572123795522,0.71,0.578873312311519
866,correlation_70pct,53.21122691304284,0.36,0.5075644257458457
866,correlation_60pct,56.36140437255786,0.42,0.5923284592768401
867,accuracy_80pct,87.08013159241708,0.82,0.8340854192018498
867,accuracy_70pct,81.08329051230295,0.77,0.6626806684375794
867,accuracy_60pct,72.06540401635087,0.64,0.5710210149200867
867,correlation_70pct,60.140651321497195,0.42,0.658138140860522
867,correlation_60pct,59.749499819552284,0.43,0.6351933291288537
868,accuracy_80pct,87.3118577416694,0.84,0.802635913116533
868,accuracy_70pct,82.68918565797216,0.79,0.6313867002787046
868,accuracy_60pct,74.11756379342361,0.7,0.4162067441714466
868,correlation_70pct,63.01162165564323,0.47,0.6524409872385811
868,correlation_60pct,53.507211219995995,0.37,0.5128170004131385
869,accuracy_80pct,89.91754756339478,0.87,0.8200732573498234
869,accuracy_70pct,80.18151359987444,0.75,0.6919980337703431
869,accuracy_60pct,71.6602232800784,0.66,0.5501929395045047
869,correlation_70pct,60.34146843345858,0.45,0.5829816950974632
869,correlation_60pct,54.17756984730988,0.37,0.5697861646358171
870,accuracy_80pct,89.93442736635818,0.87,0.8653999444359333
870,accuracy_70pct,79.00246057814721,0.76,0.5668936620424475
870,accuracy_60pct,73.97003141622986,0.68,0.6438538467352062
870,correlation_70pct,64.17878170187166,0.51,0.6899812045885496
870,correlation_60pct,48.34046198402605,0.29,0.4647637545258459
871,accuracy_80pct,86.9849643974253,0.84,0.7859548244807669
871,accuracy_70pct,80.7568076535758,0.77,0.6917719755771978
871,accuracy_60pct,73.36138824211862,0.66,0.6006551265096794
871,correlation_70pct,56.80013947199865,0.4,0.5809012142132086
871,correlation_60pct,49.2284149048855,0.32,0.4751266445638516
872,accuracy_80pct,87.93453015010817,0.85,0.8098782173366522
872,accuracy_70pct,80.70627086606481,0.77,0.6549991693792186
872,accuracy_60pct,74.26326777592637,0.68,0.6238612454205043
872,correlation_70pct,69.26439297717737,0.6,0.7365821724273108
872,correlation_60pct,46.94931056326652,0.29,0.3431827903513602
873,accuracy_80pct,85.70585997462095,0.82,0.7919193026100865
873,accuracy_70pct,78.80724198207831,0.75,0.7327542524619519
873,accuracy_60pct,70.93668253937614,0.65,0.4832284154697801
873,correlation_70pct,56.847723069494535,0.39,0.6590573408646276
873,correlation_60pct,52.571674701640674,0.35,0.5728629605748585
874,accuracy_80pct,86.9207062397245,0.85,0.769557116232395
874,accuracy_70pct,82.04963344656998,0.78,0.6477147323003556
874,accuracy_60pct,73.32783387895029,0.66,0.6185915768502817
874,correlation_70pct,59.4702926941833,0.42,0.6693049727145977
874,correlation_60pct,54.490331335847195,0.38,0.5616813295260178
875,accuracy_80pct,85.31196052541941,0.82,0.7205315685717275
875,accuracy_70pct,80.47749790682758,0.76,0.705656733134157
875,accuracy_60pct,75.9529462081372,0.7,0.6120343306631747
875,correlation_70pct,54.30354345821337,0.34,0.5616474789085513
875,correlation_60pct,56.70222432975026,0.41,0.534391744150538
876,accuracy_80pct,85.37906925175609,0.82,0.8033640646018212
876,accuracy_70pct,81.04994139189307,0.77,0.6620778134302756
876,accuracy_60pct,76.18467235738953,0.72,0.6200663211142268
876,correlation_70pct,61.91655716321608,0.48,0.6376477074707011
876,correlation_60pct,53.11310652803598,0.37,0.4954325756019818
877,accuracy_80pct,87.26406890141504,0.85,0.7501521174274165
877,accuracy_70pct,78.38243349558581,0.76,0.6148014042148964
877,accuracy_60pct,76.82137400015587,0.72,0.5663203497555582
877,correlation_70pct,58.47039539674793,0.41,0.6487202333825594
877,correlation_60pct,53.55479481749188,0.36,0.5999827129224479
878,accuracy_80pct,91.54011726926892,0.89,0.8033155385875246
878,accuracy_70pct,80.4299143093317,0.77,0.6300719624529014
878,accuracy_60pct,77.85503090351806,0.73,0.6030787816805688
878,correlation_70pct,65.58385973557948,0.5,0.6452764172158723
878,correlation_60pct,54.297248998607046,0.41,0.3822734950362823
879,accuracy_80pct,85.33158827563945,0.83,0.7632597982013853
879,accuracy_70pct,80.8517696058091,0.75,0.7008274592576937
879,accuracy_60pct,71.31675799700862,0.66,0.5960936381569297
879,correlation_70pct,56.439794385965456,0.4,0.5467362261112646
879,correlation_60pct,55.11310636566522,0.39,0.5391526974356322
880,accuracy_80pct,85.34561750996698,0.82,0.8240795540870496
880,accuracy_70pct,78.15080996771273,0.74,0.7137781294612102
880,accuracy_60pct,73.21853482825175,0.69,0.6333256232718634
880,correlation_70pct,58.24650664359605,0.45,0.6128670838063335
880,correlation_60pct,51.77259451616667,0.37,0.5495583496853409
881,accuracy_80pct,87.96808451327652,0.85,0.7959292819542749
881,accuracy_70pct,82.1002728554602,0.78,0.7629820868507556
881,accuracy_60pct,77.5421667936015,0.72,0.6520444457572583
881,correlation_70pct,56.08219724718889,0.41,0.5825357598318798
881,correlation_60pct,57.766482406265695,0.41,0.5858582438964005
882,accuracy_80pct,86.672202908888,0.83,0.7424412220113692
882,accuracy_70pct,83.77042615883025,0.79,0.7206773016268653
882,accuracy_60pct,74.95030096344522,0.68,0.5532484012339288
882,correlation_70pct,65.25706901271462,0.5,0.7036773577306118
882,correlation_60pct,55.47345145169841,0.39,0.569195833527579
883,accuracy_80pct,85.96818729702652,0.83,0.7153333782277689
883,accuracy_70pct,81.34592569884622,0.78,0.6327574430289916
883,accuracy_60pct,77.75691051851118,0.74,0.6046507905432538
883,correlation_70pct,58.358451020171984,0.43,0.5685238623570801
883,correlation_60pct,57.079346597367625,0.41,0.5742880797626876
884,accuracy_80pct,84.92091164485373,0.83,0.7132225493187957
884,accuracy_70pct,82.46061794149341,0.78,0.774934611106205
884,accuracy_60pct,73.32783387895029,0.66,0.611405591347195
884,correlation_70pct,53.55479481749188,0.36,0.5556012691349971
884,correlation_60pct,47.30975827067896,0.29,0.434645985097698
885,accuracy_80pct,85.98516972136916,0.83,0.8207906352748697
885,accuracy_70pct,85.06641038459802,0.81,0.842863775949317
885,accuracy_60pct,77.46092621155803,0.73,0.6504918827812829
885,correlation_70pct,57.408885267489126,0.42,0.6727407138689051
885,correlation_60pct,49.81763557153516,0.33,0.47738543643341835
886,accuracy_80pct,90.91744486083014,0.88,0.869754205448698
886,accuracy_70pct,84.26447963048815,0.82,0.6930730112763592
886,accuracy_60pct,73.44710254473051,0.7,0.48693150693085413
886,correlation_70pct,62.522555011449924,0.49,0.6310440258099735
886,correlation_60pct,55.11310636566522,0.39,0.5874228207874961
887,accuracy_80pct,87.31460568892604,0.85,0.8628908411940249
887,accuracy_70pct,82.85176944343831,0.77,0.7867198657799672
887,accuracy_60pct,77.36097743186015,0.7,0.7565176154276669
887,correlation_70pct,59.62352620864881,0.46,0.6626598797179661
887,correlation_60pct,48.214385751743336,0.32,0.4139380821360327
888,accuracy_80pct,85.98506709998993,0.83,0.7909735847506841
888,accuracy_70pct,83.16168036333978,0.77,0.784308375696384
888,accuracy_60pct,73.33058182620691,0.67,0.6075099529002547
888,correlation_70pct,54.993427214368054,0.35,0.6001143345862197
888,correlation_60pct,50.72511362123541,0.37,0.3654853953307266
889,accuracy_80pct,87.57703563271085,0.86,0.8103906941600674
889,accuracy_70pct,82.14765121019761,0.77,0.7193284591760644
889,accuracy_60pct,74.9194945475335,0.69,0.5675817578191646
889,correlation_70pct,65.16190181772286,0.52,0.6924490513413241
889,correlation_60pct,49.5887599909187,0.32,0.47118887878390964
890,accuracy_80pct,88.88694647142691,0.87,0.8030581117133179
890,accuracy_70pct,79.0527921228997,0.76,0.6181337301082206
890,accuracy_60pct,77.86885489508711,0.72,0.6247323952430821
890,correlation_70pct,55.00745644869559,0.34,0.586803042814718
890,correlation_60pct,51.50741662512523,0.35,0.4541850818919933
891,accuracy_80pct,86.98506701880454,0.84,0.8229753124991143
891,accuracy_70pct,80.03601486013015,0.77,0.6363569639240682
891,accuracy_60pct,76.2463878105922,0.7,0.6723916379380747
891,correlation_70pct,56.224948039676526,0.38,0.6667708730329162
891,correlation_60pct,52.63603548072072,0.34,0.5613484548903719
892,accuracy_80pct,88.90372365301108,0.87,0.7919405571582409
892,accuracy_70pct,79.0669239786065,0.75,0.5598395087931322
892,accuracy_60pct,73.98691121919326,0.68,0.6295915331305822
892,correlation_70pct,59.86144419612822,0.41,0.7237186133343414
892,correlation_60pct,53.22525614737039,0.35,0.4598745054158664
893,accuracy_80pct,90.59075675934453,0.88,0.8885656807701827
893,accuracy_70pct,81.67525912620924,0.79,0.5692149750498855
893,accuracy_60pct,72.68817904616888,0.65,0.5102642534077577
893,correlation_70pct,56.51818439937305,0.38,0.5723028592861059
893,correlation_60pct,53.86480835877257,0.36,0.5168657055656165
894,accuracy_80pct,88.3115497963463,0.85,0.802573511636905
894,accuracy_70pct,80.11725544217362,0.76,0.7027996316075287
894,accuracy_60pct,72.2157869621805,0.67,0.48444159345661875
894,correlation_70pct,54.63308212833485,0.35,0.678929850394043
894,correlation_60pct,45.03075655043922,0.26,0.39281424101698786
895,accuracy_80pct,86.26437684673814,0.84,0.7750729607091481
895,accuracy_70pct,82.83499226185414,0.77,0.7974520847187423
895,accuracy_60pct,74.26316515454714,0.68,0.6129489120621562
895,correlation_70pct,54.58549853083896,0.36,0.5987968187554088
895,correlation_60pct,53.42607325933177,0.38,0.5601000038006322
896,accuracy_80pct,85.19991352746423,0.84,0.7002147913489426
896,accuracy_70pct,81.83499234303953,0.76,0.7655844921218699
896,accuracy_60pct,71.91970003384812,0.66,0.5468574019889099
896,correlation_70pct,48.622417056651656,0.31,0.5254771420047352
896,correlation_60pct,48.57483345915577,0.32,0.5593715810808091
897,accuracy_80pct,88.28084600181383,0.86,0.8329048308923542
897,accuracy_70pct,80.15080980534195,0.76,0.6925219832347674
897,accuracy_60pct,76.82157924291432,0.72,0.5484775660242559
897,correlation_70pct,61.419755744301554,0.44,0.6348388472210356
897,correlation_60pct,56.14381007901231,0.39,0.5608994087772874
898,accuracy_80pct,89.24729155746012,0.87,0.8184637354189924
898,accuracy_70pct,79.75680773476118,0.76,0.6500778428448003
898,accuracy_60pct,74.44242350021821,0.66,0.705000481043326
898,correlation_70pct,55.73588139548322,0.4,0.5336288663636569
898,correlation_60pct,53.63318483089947,0.34,0.6224056532734569
899,accuracy_80pct,89.98190834247482,0.86,0.8488941365014953
899,accuracy_70pct,81.46061802267879,0.77,0.6924257128049215
899,accuracy_60pct,74.57592664308446,0.69,0.5649233629855631
899,correlation_70pct,60.093067724001315,0.43,0.6328416827907954
899,correlation_60pct,55.45667427011425,0.39,0.5427638121208707
900,accuracy_80pct,87.24739434121011,0.85,0.7466288952904743
900,accuracy_70pct,81.16473633710487,0.76,0.7241881220757713
900,accuracy_60pct,73.15132348053584,0.69,0.4557394343231148
900,correlation_70pct,58.19118827137895,0.4,0.6571656135982662
900,correlation_60pct,55.47345145169841,0.39,0.5092062653308334
901,accuracy_80pct,88.99889084800284,0.85,0.8454120165501473
901,accuracy_70pct,81.42716628088968,0.77,0.6466991389993039
901,accuracy_60pct,73.23235881982082,0.68,0.46699517428665643
901,correlation_70pct,55.12988354724938,0.39,0.5231595366576525
901,correlation_60pct,51.54097098829358,0.35,0.5153361186936849
902,accuracy_80pct,88.90362103163184,0.87,0.7939548019032332
902,accuracy_70pct,83.42696087576044,0.79,0.7410103471440705
902,accuracy_60pct,76.91918652102503,0.71,0.6090913415297307
902,correlation_70pct,58.68798969029348,0.44,0.6385346022078638
902,correlation_60pct,54.929066435288,0.36,0.6131026975679051
903,accuracy_80pct,87.28094870437846,0.85,0.8396881424948348
903,accuracy_70pct,78.36290836674502,0.75,0.6203291605943972
903,accuracy_60pct,72.5761320482137,0.67,0.5865046945942325
903,correlation_70pct,56.1130036631006,0.4,0.6739521657569676
903,correlation_60pct,49.8511899347035,0.33,0.5132743455173899
904,accuracy_80pct,88.60773934605794,0.86,0.8305053582759333
904,accuracy_70pct,80.13107943374268,0.75,0.6331022999479725
904,accuracy_60pct,79.47475004075635,0.74,0.6373636328675867
904,correlation_70pct,59.73272263796811,0.43,0.6771545233775604
904,correlation_60pct,48.96323701384405,0.3,0.45917264104538064
905,accuracy_80pct,85.72273977758435,0.82,0.8501028397187824
905,accuracy_70pct,81.41028647792629,0.77,0.652683474727379
905,accuracy_60pct,75.13444351520165,0.71,0.4830400776865051
905,correlation_70pct,52.044066866814426,0.32,0.5895012583657638
905,correlation_60pct,55.14391278157693,0.38,0.5919417310635652
906,accuracy_80pct,87.29782850734186,0.85,0.8623483320773482
906,accuracy_70pct,86.37621860193484,0.82,0.820990623885946
906,accuracy_60pct,75.87180824747298,0.71,0.6763461651356603
906,correlation_70pct,57.766482406265695,0.41,0.6672659809516428
906,correlation_60pct,47.75348019758435,0.32,0.3513761723147691
907,accuracy_80pct,85.88725457912078,0.84,0.7059648089110404
907,accuracy_70pct,81.52497880175883,0.76,0.7412350792325771
907,accuracy_60pct,73.60958370881742,0.68,0.5701616631920494
907,correlation_70pct,59.65433262456052,0.45,0.5657875884671522
907,correlation_60pct,63.20969082034799,0.49,0.6606701654807288
908,accuracy_80pct,88.32578427343233,0.84,0.8262162681956717
908,accuracy_70pct,81.46072064405804,0.77,0.7650060172052253
908,accuracy_60pct,72.36423889193988,0.66,0.6420439514879995
908,correlation_70pct,59.68513904047224,0.44,0.639141660575301
908,correlation_60pct,49.867967116287666,0.33,0.41843868611419255
909,accuracy_80pct,88.392892999769,0.84,0.876008363825033
909,accuracy_70pct,78.80439141344246,0.74,0.6110614602549858
909,accuracy_60pct,73.98121008192153,0.66,0.5025607610586175
909,correlation_70pct,55.255857158152864,0.36,0.5868012844213223
909,correlation_60pct,54.55469211492726,0.37,0.5613790814207731
910,accuracy_80pct,86.64149911435551,0.84,0.7764703590347116
910,accuracy_70pct,78.15091258909196,0.74,0.6022520329439366
910,accuracy_60pct,75.5617947061923,0.71,0.5133409732565007
910,correlation_70pct,60.79698071448355,0.43,0.6780759163391699
910,correlation_60pct,48.06400280591371,0.29,0.4482432631578073
911,accuracy_80pct,88.67199750375875,0.85,0.8402574325941706
911,accuracy_70pct,86.9849643974253,0.84,0.7770119034458107
911,accuracy_60pct,74.9671807664086,0.68,0.5980604658497654
911,correlation_70pct,54.81712205871207,0.38,0.6227080352100933
911,correlation_60pct,54.39241619359881,0.39,0.5024795183873076
912,accuracy_80pct,87.96818713465575,0.85,0.8301843510744985
912,accuracy_70pct,79.51125759393977,0.75,0.7010285487963357
912,accuracy_60pct,78.63723128602864,0.71,0.6983386758335749
912,correlation_70pct,57.00095658396005,0.43,0.5199337646017824
912,correlation_60pct,52.14686621514818,0.36,0.43122759177779
913,accuracy_80pct,88.93442744754356,0.86,0.8322994169888015
913,accuracy_70pct,79.4270638218812,0.75,0.6203052814846254
913,accuracy_60pct,74.88583756298591,0.69,0.5308121856692231
913,correlation_70pct,55.56861864669019,0.37,0.5994806401392211
913,correlation_60pct,51.85098452957427,0.35,0.4808736065396504
914,accuracy_80pct,89.28084592062845,0.87,0.8693379609178152
914,accuracy_70pct,87.24729171983088,0.85,0.7404314491363637
914,accuracy_60pct,74.91959716891273,0.69,0.5750929862293533
914,correlation_70pct,57.47049809931255,0.4,0.5667668917418947
914,correlation_60pct,50.605434469938245,0.33,0.4827717821455899
915,accuracy_80pct,89.2472915574601,0.87,0.83645029590333
915,accuracy_70pct,81.42706365951045,0.77,0.7182663650105008
915,accuracy_60pct,83.41008107279704,0.79,0.6978510126774932
915,correlation_70pct,58.439588980836206,0.42,0.6449146961500613
915,correlation_60pct,53.850779124445026,0.37,0.5423671561018908
916,accuracy_80pct,87.34541210483775,0.84,0.8406775315854235
916,accuracy_70pct,85.62472201395673,0.83,0.7645553971720104
916,accuracy_60pct,77.93331829554641,0.71,0.6713107470932723
916,correlation_70pct,62.05930795570372,0.45,0.6748878716531673
916,correlation_60pct,57.3108675038615,0.43,0.593419024376666
917,accuracy_80pct,85.96828991840576,0.83,0.7779117360868893
917,accuracy_70pct,77.51146299906902,0.73,0.6488284988151273
917,accuracy_60pct,74.96707814502938,0.68,0.6165135519499738
917,correlation_70pct,62.37206944424105,0.46,0.747196227294795
917,correlation_60pct,52.89846542450552,0.35,0.595201912145664
918,accuracy_80pct,89.2472915574601,0.87,0.8529272636168269
918,accuracy_70pct,79.44404624622385,0.75,0.692701049880476
918,accuracy_60pct,71.60999435670513,0.66,0.5329353073725194
918,correlation_70pct,57.42291450181666,0.41,0.6256596299906715
918,correlation_60pct,57.64050879536221,0.44,0.5699944329097167
919,accuracy_80pct,85.00204960551795,0.82,0.6959998375846418
919,accuracy_70pct,84.41008099161166,0.8,0.8091731361152078
919,accuracy_60pct,77.4777033931422,0.73,0.580133207495734
919,correlation_70pct,60.5009964075304,0.42,0.6981229394706814
919,correlation_60pct,49.0947065192608,0.29,0.587626749021
920,accuracy_80pct,88.01577073215162,0.84,0.8156429647994536
920,accuracy_70pct,80.77083688790333,0.76,0.6537555012914434
920,accuracy_60pct,73.06530131378625,0.65,0.5462497766267078
920,correlation_70pct,58.830740482781124,0.41,0.6882728086169787
920,correlation_60pct,53.898362721940906,0.36,0.6112764668609899
921,accuracy_80pct,89.27789273061336,0.86,0.8097290534458711
